character_class,slot,focus_effect,item,item_url,ac,hp,mana,era,flags
Shaman,Wrist,Burning Affliction IV,Summoned: Rallican's Steel Bracelet,https://eqlwiki.com/Summoned:_Rallican's_Steel_Bracelet,8,20,20,Velious Era,MAGIC ITEM|TEMPORARY|EQUIPPED|LORE
Shaman,Wrist,Gallenite's Chaos,Summoned: Gallenite's Sapphire Bracelet,https://eqlwiki.com/Summoned:_Gallenite's_Sapphire_Bracelet,8,20,20,Velious Era,MAGIC ITEM|TEMPORARY|EQUIPPED|LORE
Shaman,Wrist,Gallenite's Destruction,Summoned: Gallenite's Opal Bracelet,https://eqlwiki.com/Summoned:_Gallenite's_Opal_Bracelet,6,10,10,Classic Era,MAGIC ITEM|TEMPORARY|EQUIPPED|LORE
Shaman,Wrist,Gallenite's Major Destruction,Summoned: Gallenite's Ruby Bracelet,https://eqlwiki.com/Summoned:_Gallenite's_Ruby_Bracelet,8,20,20,Kunark Era,MAGIC ITEM|TEMPORARY|EQUIPPED|LORE
Shaman,Wrist,Gallenite's Minor Destruction,Summoned: Gallenite's Jade Bracelet,https://eqlwiki.com/Summoned:_Gallenite's_Jade_Bracelet,4,5,5,Classic Era,MAGIC ITEM|TEMPORARY|EQUIPPED|LORE
Shaman,Wrist,Reagent Conservation I,Happy Love Bracers,https://eqlwiki.com/Happy_Love_Bracers,1,,,,LORE ITEM|NO DROP
Shaman,Wrist,Reagent Conservation II,Amethyst Bracelet,https://eqlwiki.com/Amethyst_Bracelet,5,15,,,MAGIC ITEM
Shaman,Wrist,Reagent Conservation III,Runed Mithril Bracer,https://eqlwiki.com/Runed_Mithril_Bracer,4,,,Classic Era,MAGIC ITEM
Shaman,Wrist,Reanimation Haste I,Ivory Bracelet,https://eqlwiki.com/Ivory_Bracelet,,,20,Classic Era,MAGIC ITEM
Shaman,Wrist,Spell Haste I,Bracelet of Woven Grass,https://eqlwiki.com/Bracelet_of_Woven_Grass,1,12,,,MAGIC ITEM
Warrior,Arms,Enhancement Haste I,Gatorscale Sleeves,https://eqlwiki.com/Gatorscale_Sleeves,6,15,,Classic Era,MAGIC ITEM
Warrior,Arms,Extended Range I,Drake-hide Sleeves,https://eqlwiki.com/Drake-hide_Sleeves,4,10,,Classic Era,MAGIC ITEM
Warrior,Arms,Improved Damage I,Azure Sleeves,https://eqlwiki.com/Azure_Sleeves,12,,,Classic Era,MAGIC ITEM
Warrior,Arms,Mana Preservation I,Platinum Armband,https://eqlwiki.com/Platinum_Armband,,,,Classic Era,MAGIC ITEM
Warrior,Back,Improved Damage I,Mammoth Hide Cloak,https://eqlwiki.com/Mammoth_Hide_Cloak,7,,,,
Warrior,Back,Improved Damage III,White Dragonscale Cloak,https://eqlwiki.com/White_Dragonscale_Cloak,10,,75,Classic Era,MAGIC ITEM
Warrior,Chest,Extended Enhancement I,Lockjaw Hide Vest,https://eqlwiki.com/Lockjaw_Hide_Vest,12,,,Classic Era,MAGIC ITEM
Warrior,Chest,Mana Preservation I,Vagrant's Tunic,https://eqlwiki.com/Vagrant's_Tunic,8,5,,Classic Era,ATTUNABLE
Warrior,Chest,Spell Haste II,Mithril-Runed Tunic,https://eqlwiki.com/Mithril-Runed_Tunic,10,,,,MAGIC ITEM
Warrior,Ear,Affliction Efficiency I,Diamondine Earring,https://eqlwiki.com/Diamondine_Earring,2,12,,Classic Era,MAGIC ITEM
Warrior,Ear,Burning Affliction I,Golden Ear Stud,https://eqlwiki.com/Golden_Ear_Stud,,,,,
Warrior,Ear,Mana Preservation I,Polished Bone Hoop,https://eqlwiki.com/Polished_Bone_Hoop,,,10,,
Warrior,Ear,Reagent Conservation I,Batskull Earring,https://eqlwiki.com/Batskull_Earring,,,,Classic Era,MAGIC ITEM
Warrior,Face,Improved Damage II,Polished Mithril Mask,https://eqlwiki.com/Polished_Mithril_Mask,5,,,,MAGIC ITEM|LORE ITEM|NO DROP
Warrior,Face,Improved Healing I,Emissary Mask,https://eqlwiki.com/Emissary_Mask,4,,,Classic Era,ATTUNABLE
Warrior,Face,Reanimation Efficiency I,Lizardskin Tribal Mask,https://eqlwiki.com/Lizardskin_Tribal_Mask,3,,,,MAGIC ITEM
Warrior,Face,Reanimation Haste I,Carved Ivory Mask,https://eqlwiki.com/Carved_Ivory_Mask,2,10,,,MAGIC ITEM
Warrior,Feet,Burning Affliction II,Kobold-Hide Boots,https://eqlwiki.com/Kobold-Hide_Boots,5,10,,Classic Era,MAGIC ITEM
Warrior,Feet,Enhancement Haste II,Golden Efreeti Boots,https://eqlwiki.com/Golden_Efreeti_Boots,5,,,Classic Era,MAGIC ITEM
Warrior,Feet,Extended Enhancement I,Bear-hide Boots,https://eqlwiki.com/Bear-hide_Boots,5,,,,
Warrior,Feet,Spell Haste I,Wolf Fur Slippers,https://eqlwiki.com/Wolf_Fur_Slippers,2,,20,Classic Era,MAGIC ITEM
Warrior,Fingers,Affliction Haste I,Ring of Goblin Lords,https://eqlwiki.com/Ring_of_Goblin_Lords,4,,,,LORE ITEM
Warrior,Fingers,Extended Enhancement II,Clawed Knuckle-Ring,https://eqlwiki.com/Clawed_Knuckle-Ring,,20,,,MAGIC ITEM
Warrior,Fingers,Extended Range II,Moonstone Ring,https://eqlwiki.com/Moonstone_Ring,,,30,,MAGIC ITEM
Warrior,Fingers,Reanimation Efficiency II,Platinum Skull Ring,https://eqlwiki.com/Platinum_Skull_Ring,,30,20,,MAGIC ITEM
Warrior,Fingers,Spell Haste II,Djarns Amethyst Ring,https://eqlwiki.com/Djarns_Amethyst_Ring,,80,,,MAGIC ITEM|LORE ITEM
Warrior,Fingers,Summoning Efficiency I,Band of Flesh,https://eqlwiki.com/Band_of_Flesh,,,,,MAGIC ITEM
Warrior,Fingers,Summoning Haste I,Adamantite Band,https://eqlwiki.com/Adamantite_Band,,75,,Classic Era,MAGIC ITEM
Warrior,Hands,Affliction Efficiency I,Impskin Gloves,https://eqlwiki.com/Impskin_Gloves,2,,10,,MAGIC ITEM
Warrior,Hands,Improved Damage I,Lupine Claw Gauntlets,https://eqlwiki.com/Lupine_Claw_Gauntlets,4,,,,MAGIC ITEM
Warrior,Head,Burning Affliction II,Siryn Hair Hood,https://eqlwiki.com/Siryn_Hair_Hood,5,,,,MAGIC ITEM
Warrior,Head,Enhancement Haste I,Cat Skull Cap,https://eqlwiki.com/Cat_Skull_Cap,4,,,Classic Era,MAGIC ITEM|LORE ITEM|NO DROP
Warrior,Head,Enhancement Haste I,Etched Iron Helm,https://eqlwiki.com/Etched_Iron_Helm,11,,,Classic Era,
Warrior,Head,Extended Enhancement I,Shazda Turban,https://eqlwiki.com/Shazda_Turban,,,,,MAGIC ITEM|LORE ITEM
Warrior,Head,Extended Enhancement II,Batfang Headband,https://eqlwiki.com/Batfang_Headband,2,,,Classic Era,MAGIC ITEM
Warrior,Head,Improved Healing I,Turtleshell Helm,https://eqlwiki.com/Turtleshell_Helm,5,,,,MAGIC ITEM
Warrior,Head,Mana Preservation II,Mane Attraction,https://eqlwiki.com/Mane_Attraction,4,,,,LORE ITEM|NO DROP
Warrior,Head,Reagent Conservation II,Crown of Leaves,https://eqlwiki.com/Crown_of_Leaves,1,,,,
Warrior,Head,Reagent Conservation II,Fine Silk Turban,https://eqlwiki.com/Fine_Silk_Turban,10,,,,MAGIC ITEM
Warrior,Head,Reagent Conservation II,Savant's Cap,https://eqlwiki.com/Savant's_Cap,2,,,,MAGIC ITEM
Warrior,Legs,Reagent Conservation I,Drake-hide Leggings,https://eqlwiki.com/Drake-hide_Leggings,5,,,,MAGIC ITEM
Warrior,Neck,Affliction Efficiency II,White Gold Necklace,https://eqlwiki.com/White_Gold_Necklace,,,,,MAGIC ITEM
Warrior,Neck,Affliction Haste II,Chrysoberyl Talisman,https://eqlwiki.com/Chrysoberyl_Talisman,5,,20,,MAGIC ITEM|LORE ITEM
Warrior,Neck,Burning Affliction I,Allize Volew Medicine Bag,https://eqlwiki.com/Allize_Volew_Medicine_Bag,,,,,MAGIC ITEM|LORE ITEM
Warrior,Neck,Burning Affliction I,Aviak Charm,https://eqlwiki.com/Aviak_Charm,,,,,MAGIC ITEM|LORE ITEM|NO DROP
Warrior,Neck,Extended Range I,An Elven Charm Necklace,https://eqlwiki.com/An_Elven_Charm_Necklace,,,,Classic Era,LORE ITEM
Warrior,Neck,Extended Range I,Elven Charm Necklace,https://eqlwiki.com/Elven_Charm_Necklace,,,,Classic Era,
Warrior,Neck,Extended Range I,Glowing Bone Collar,https://eqlwiki.com/Glowing_Bone_Collar,5,25,25,Classic Era,MAGIC ITEM|LORE ITEM
Warrior,Neck,Mana Preservation II,Black Alloy Medallion,https://eqlwiki.com/Black_Alloy_Medallion,6,,,Classic Era,MAGIC ITEM
Warrior,Neck,Spell Haste I,Beaded Slime Necklace,https://eqlwiki.com/Beaded_Slime_Necklace,,,,,
Warrior,Primary,Brass Resonance 14,McVaxius` Horn of War,https://eqlwiki.com/McVaxius`_Horn_of_War,,,,,MAGIC ITEM|LORE ITEM
Warrior,Primary,Improved Healing III,Idol of the Underking,https://eqlwiki.com/Idol_of_the_Underking,,20,20,Classic Era,MAGIC ITEM|LORE ITEM
Warrior,Primary,Percussion Resonance 11,Mistmoore Battle Drums,https://eqlwiki.com/Mistmoore_Battle_Drums,,,,,ATTUNEABLE|PLACEABLE
Warrior,Primary,Percussion Resonance 14,Selo`s Drums of the March,https://eqlwiki.com/Selo`s_Drums_of_the_March,,,,,MAGIC ITEM
Warrior,Primary,String Resonance 11,Gypsy Lute,https://eqlwiki.com/Gypsy_Lute,,,,,
Warrior,Primary,String Resonance 11,Lute of the Gypsy Princess,https://eqlwiki.com/Lute_of_the_Gypsy_Princess,,,,,ATTUNABLE|PLACEABLE
Warrior,Primary,Wind Resonance 10,Minotaur Horn,https://eqlwiki.com/Minotaur_Horn,,,,Classic Era,
Warrior,Range,Improved Healing III,Idol of the Underking,https://eqlwiki.com/Idol_of_the_Underking,,20,20,Classic Era,MAGIC ITEM|LORE ITEM
Warrior,Secondary,Brass Resonance 14,McVaxius` Horn of War,https://eqlwiki.com/McVaxius`_Horn_of_War,,,,,MAGIC ITEM|LORE ITEM
Warrior,Secondary,Brass Resonance 8,Alluring Horn,https://eqlwiki.com/Alluring_Horn,,,,EpicQuests Era,MAGIC ITEM|LORE ITEM|NO DROP
Warrior,Secondary,Improved Damage I,Spiked Buckler,https://eqlwiki.com/Spiked_Buckler,10,,,Classic Era,
Warrior,Secondary,Improved Healing III,Idol of the Underking,https://eqlwiki.com/Idol_of_the_Underking,,20,20,Classic Era,MAGIC ITEM|LORE ITEM
Warrior,Secondary,Mana Preservation I,Testament of Vanear,https://eqlwiki.com/Testament_of_Vanear,,,10,,MAGIC ITEM|LORE ITEM|NO DROP
Warrior,Secondary,Percussion Resonance 11,Mistmoore Battle Drums,https://eqlwiki.com/Mistmoore_Battle_Drums,,,,,ATTUNEABLE|PLACEABLE
Warrior,Secondary,Percussion Resonance 14,Selo`s Drums of the March,https://eqlwiki.com/Selo`s_Drums_of_the_March,,,,,MAGIC ITEM
Warrior,Secondary,String Resonance 10,Mandolin,https://eqlwiki.com/Mandolin,,,,Classic Era,
Warrior,Secondary,String Resonance 11,Gypsy Lute,https://eqlwiki.com/Gypsy_Lute,,,,,
Warrior,Secondary,String Resonance 11,Lute of the Gypsy Princess,https://eqlwiki.com/Lute_of_the_Gypsy_Princess,,,,,ATTUNABLE|PLACEABLE
Warrior,Secondary,Wind Resonance 10,Minotaur Horn,https://eqlwiki.com/Minotaur_Horn,,,,Classic Era,
Warrior,Waist,Burning Affliction II,Reed Belt,https://eqlwiki.com/Reed_Belt,6,10,,Classic Era,MAGIC ITEM
Warrior,Waist,Extended Enhancement II,Drakescale Belt,https://eqlwiki.com/Drakescale_Belt,5,,,Classic Era,
Warrior,Waist,Summoning Haste III,Brell's Girdle,https://eqlwiki.com/Brell's_Girdle,10,,50,Classic Era,MAGIC ITEM|LORE ITEM
Warrior,Wrist,Affliction Efficiency I,Polished Bone Bracelet,https://eqlwiki.com/Polished_Bone_Bracelet,2,,,Classic Era,MAGIC ITEM
Warrior,Wrist,Affliction Efficiency II,Chipped Bone Bracelet,https://eqlwiki.com/Chipped_Bone_Bracelet,4,,,Classic Era,MAGIC ITEM
Warrior,Wrist,Affliction Haste I,Granite Bracer,https://eqlwiki.com/Granite_Bracer,5,,,,MAGIC ITEM
Warrior,Wrist,Burning Affliction II,Serpentine Bracer,https://eqlwiki.com/Serpentine_Bracer,1,,,Classic Era,MAGIC ITEM
Warrior,Wrist,Reagent Conservation I,Happy Love Bracers,https://eqlwiki.com/Happy_Love_Bracers,1,,,,LORE ITEM|NO DROP
Warrior,Wrist,Reagent Conservation II,Amethyst Bracelet,https://eqlwiki.com/Amethyst_Bracelet,5,15,,,MAGIC ITEM
Warrior,Wrist,Reagent Conservation III,Runed Mithril Bracer,https://eqlwiki.com/Runed_Mithril_Bracer,4,,,Classic Era,MAGIC ITEM
Warrior,Wrist,Reanimation Haste I,Ivory Bracelet,https://eqlwiki.com/Ivory_Bracelet,,,20,Classic Era,MAGIC ITEM
Warrior,Wrist,Spell Haste I,Bracelet of Woven Grass,https://eqlwiki.com/Bracelet_of_Woven_Grass,1,12,,,MAGIC ITEM
Wizard,Arms,Burning Affliction I,Hollowed Bone Bracers,https://eqlwiki.com/Hollowed_Bone_Bracers,6,,15,Classic Era,MAGIC ITEM
Wizard,Arms,Enhancement Haste I,Gatorscale Sleeves,https://eqlwiki.com/Gatorscale_Sleeves,6,15,,Classic Era,MAGIC ITEM
Wizard,Arms,Extended Range I,Drake-hide Sleeves,https://eqlwiki.com/Drake-hide_Sleeves,4,10,,Classic Era,MAGIC ITEM
Wizard,Arms,Improved Damage I,Azure Sleeves,https://eqlwiki.com/Azure_Sleeves,12,,,Classic Era,MAGIC ITEM
Wizard,Arms,Mana Preservation I,Platinum Armband,https://eqlwiki.com/Platinum_Armband,,,,Classic Era,MAGIC ITEM
Wizard,Arms,Summoning Efficiency II,Embroidered Black Sleeves,https://eqlwiki.com/Embroidered_Black_Sleeves,4,10,25,,MAGIC ITEM
Wizard,Back,Improved Damage I,Mammoth Hide Cloak,https://eqlwiki.com/Mammoth_Hide_Cloak,7,,,,
Wizard,Back,Improved Damage III,White Dragonscale Cloak,https://eqlwiki.com/White_Dragonscale_Cloak,10,,75,Classic Era,MAGIC ITEM
Wizard,Chest,Affliction Haste II,Green Silken Drape,https://eqlwiki.com/Green_Silken_Drape,8,,,,MAGIC ITEM
Wizard,Chest,Extended Enhancement I,Damask Robe,https://eqlwiki.com/Damask_Robe,6,,,,MAGIC ITEM
Wizard,Chest,Extended Enhancement I,Lockjaw Hide Vest,https://eqlwiki.com/Lockjaw_Hide_Vest,12,,,Classic Era,MAGIC ITEM
Wizard,Chest,Improved Damage I,Robe of the Oracle,https://eqlwiki.com/Robe_of_the_Oracle,9,,25,Classic Era,MAGIC ITEM|LORE ITEM
Wizard,Chest,Minor Improved Damage I,Smoldering Robe,https://eqlwiki.com/Smoldering_Robe,4,,5,Classic Era,NO TRADE|EQUIPPED|LORE
Wizard,Chest,Reagent Conservation III,Robe of the Kedge,https://eqlwiki.com/Robe_of_the_Kedge,8,,100,,MAGIC ITEM|NO DROP
Wizard,Chest,Reanimation Efficiency I,Flowing Black Robe,https://eqlwiki.com/Flowing_Black_Robe,8,,,,MAGIC ITEM|LORE ITEM
Wizard,Chest,Reanimation Efficiency I,Ill-Fitting Robes,https://eqlwiki.com/Ill-Fitting_Robes,,,,,
Wizard,Chest,Reanimation Efficiency III,Robe of the Ishva,https://eqlwiki.com/Robe_of_the_Ishva,8,,50,,MAGIC ITEM|LORE ITEM
Wizard,Chest,Spell Haste II,Mithril-Runed Tunic,https://eqlwiki.com/Mithril-Runed_Tunic,10,,,,MAGIC ITEM
Wizard,Chest,Spell Haste II,Shining Metallic Robes,https://eqlwiki.com/Shining_Metallic_Robes,10,,,,MAGIC ITEM
Wizard,Chest,Spell Haste II,Shiny Robe of the Underfoot,https://eqlwiki.com/Shiny_Robe_of_the_Underfoot,12,,30,Classic Era,MAGIC ITEM|LORE ITEM
Wizard,Chest,Summoning Efficiency I,Gossamer Robe,https://eqlwiki.com/Gossamer_Robe,8,,,,MAGIC ITEM
Wizard,Ear,Affliction Efficiency I,Diamondine Earring,https://eqlwiki.com/Diamondine_Earring,2,12,,Classic Era,MAGIC ITEM
Wizard,Ear,Burning Affliction I,Golden Ear Stud,https://eqlwiki.com/Golden_Ear_Stud,,,,,
Wizard,Ear,Jolum's Abatement,Summoned: Jolum's Shiny Bauble,https://eqlwiki.com/Summoned:_Jolum's_Shiny_Bauble,4,10,10,Classic Era,MAGIC ITEM|TEMPORARY|EQUIPPED|LORE
Wizard,Ear,Jolum's Major Abatement,Summoned: Jolum's Brilliant Bauble,https://eqlwiki.com/Summoned:_Jolum's_Brilliant_Bauble,6,20,20,Classic Era,MAGIC ITEM|TEMPORARY|EQUIPPED|LORE
Wizard,Ear,Jolum's Minor Abatement,Summoned: Jolum's Tarnished Bauble,https://eqlwiki.com/Summoned:_Jolum's_Tarnished_Bauble,2,5,5,Classic Era,MAGIC ITEM|TEMPORARY|EQUIPPED|LORE
Wizard,Ear,Jolum's Superior Abatement,Summoned: Jolum's Glowing Bauble,https://eqlwiki.com/Summoned:_Jolum's_Glowing_Bauble,6,20,20,Velious Era,MAGIC ITEM|TEMPORARY|EQUIPPED|LORE
Wizard,Ear,Mana Preservation I,Polished Bone Hoop,https://eqlwiki.com/Polished_Bone_Hoop,,,10,,
Wizard,Ear,Reagent Conservation I,Batskull Earring,https://eqlwiki.com/Batskull_Earring,,,,Classic Era,MAGIC ITEM
Wizard,Face,Burning Affliction I,Burrowing Goggles,https://eqlwiki.com/Burrowing_Goggles,5,10,,,
Wizard,Face,Improved Damage II,Polished Mithril Mask,https://eqlwiki.com/Polished_Mithril_Mask,5,,,,MAGIC ITEM|LORE ITEM|NO DROP
Wizard,Face,Reanimation Efficiency I,Lizardskin Tribal Mask,https://eqlwiki.com/Lizardskin_Tribal_Mask,3,,,,MAGIC ITEM
Wizard,Face,Reanimation Haste I,Carved Ivory Mask,https://eqlwiki.com/Carved_Ivory_Mask,2,10,,,MAGIC ITEM
Wizard,Feet,Burning Affliction II,Kobold-Hide Boots,https://eqlwiki.com/Kobold-Hide_Boots,5,10,,Classic Era,MAGIC ITEM
Wizard,Feet,Enhancement Haste II,Golden Efreeti Boots,https://eqlwiki.com/Golden_Efreeti_Boots,5,,,Classic Era,MAGIC ITEM
Wizard,Feet,Extended Enhancement I,Bear-hide Boots,https://eqlwiki.com/Bear-hide_Boots,5,,,,
Wizard,Feet,Spell Haste I,Wolf Fur Slippers,https://eqlwiki.com/Wolf_Fur_Slippers,2,,20,Classic Era,MAGIC ITEM
Wizard,Fingers,Affliction Haste I,Ring of Goblin Lords,https://eqlwiki.com/Ring_of_Goblin_Lords,4,,,,LORE ITEM
Wizard,Fingers,Extended Enhancement II,Clawed Knuckle-Ring,https://eqlwiki.com/Clawed_Knuckle-Ring,,20,,,MAGIC ITEM
Wizard,Fingers,Extended Range II,Moonstone Ring,https://eqlwiki.com/Moonstone_Ring,,,30,,MAGIC ITEM
Wizard,Fingers,Naki's Charm of Pernicity,Summoned: Naki's Twisted Ring,https://eqlwiki.com/Summoned:_Naki's_Twisted_Ring,4,10,10,Classic Era,MAGIC ITEM|TEMPORARY|EQUIPPED|LORE
Wizard,Fingers,Naki's Greater Pernicity,Summoned: Naki's Studded Ring,https://eqlwiki.com/Summoned:_Naki's_Studded_Ring,6,20,20,Kunark Era,MAGIC ITEM|TEMPORARY|EQUIPPED|LORE
Wizard,Fingers,Naki's Lesser Pernicity,Summoned: Naki's Tiny Ring,https://eqlwiki.com/Summoned:_Naki's_Tiny_Ring,2,5,5,Classic Era,MAGIC ITEM|TEMPORARY|EQUIPPED|LORE
Wizard,Fingers,Naki's Superior Pernicity,Summoned: Naki's Spiked Ring,https://eqlwiki.com/Summoned:_Naki's_Spiked_Ring,6,20,20,Velious Era,MAGIC ITEM|TEMPORARY|EQUIPPED|LORE
Wizard,Fingers,Reanimation Efficiency II,Platinum Skull Ring,https://eqlwiki.com/Platinum_Skull_Ring,,30,20,,MAGIC ITEM
Wizard,Fingers,Spell Haste II,Djarns Amethyst Ring,https://eqlwiki.com/Djarns_Amethyst_Ring,,80,,,MAGIC ITEM|LORE ITEM
Wizard,Fingers,Summoning Efficiency I,Band of Flesh,https://eqlwiki.com/Band_of_Flesh,,,,,MAGIC ITEM
Wizard,Fingers,Summoning Haste I,Adamantite Band,https://eqlwiki.com/Adamantite_Band,,75,,Classic Era,MAGIC ITEM
Wizard,Hands,Affliction Efficiency I,Impskin Gloves,https://eqlwiki.com/Impskin_Gloves,2,,10,,MAGIC ITEM
Wizard,Hands,Improved Damage I,Lupine Claw Gauntlets,https://eqlwiki.com/Lupine_Claw_Gauntlets,4,,,,MAGIC ITEM
Wizard,Hands,Summoning Efficiency I,Dusty Bloodstained Gloves,https://eqlwiki.com/Dusty_Bloodstained_Gloves,2,,25,,MAGIC ITEM
Wizard,Head,Burning Affliction II,Siryn Hair Hood,https://eqlwiki.com/Siryn_Hair_Hood,5,,,,MAGIC ITEM
Wizard,Head,Burning Affliction III,Cryosilk Cap,https://eqlwiki.com/Cryosilk_Cap,5,10,10,Classic Era,MAGIC ITEM|NO DROP
Wizard,Head,Enhancement Haste I,Cat Skull Cap,https://eqlwiki.com/Cat_Skull_Cap,4,,,Classic Era,MAGIC ITEM|LORE ITEM|NO DROP
Wizard,Head,Enhancement Haste II,Platinum Tiara,https://eqlwiki.com/Platinum_Tiara,3,35,50,,MAGIC ITEM|LORE ITEM
Wizard,Head,Extended Enhancement I,Shazda Turban,https://eqlwiki.com/Shazda_Turban,,,,,MAGIC ITEM|LORE ITEM
Wizard,Head,Extended Enhancement II,Batfang Headband,https://eqlwiki.com/Batfang_Headband,2,,,Classic Era,MAGIC ITEM
Wizard,Head,Improved Healing I,Turtleshell Helm,https://eqlwiki.com/Turtleshell_Helm,5,,,,MAGIC ITEM
Wizard,Head,Mana Preservation II,Mane Attraction,https://eqlwiki.com/Mane_Attraction,4,,,,LORE ITEM|NO DROP
Wizard,Head,Reagent Conservation II,Crown of Leaves,https://eqlwiki.com/Crown_of_Leaves,1,,,,
Wizard,Head,Reagent Conservation II,Fine Silk Turban,https://eqlwiki.com/Fine_Silk_Turban,10,,,,MAGIC ITEM
Wizard,Head,Reagent Conservation II,Savant's Cap,https://eqlwiki.com/Savant's_Cap,2,,,,MAGIC ITEM
Wizard,Head,Reanimation Efficiency II,Runed Cowl,https://eqlwiki.com/Runed_Cowl,2,,,Classic Era,MAGIC ITEM
Wizard,Head,Reanimation Haste I,Nightshade Wreath,https://eqlwiki.com/Nightshade_Wreath,1,,,,MAGIC ITEM
Wizard,Legs,Reagent Conservation I,Drake-hide Leggings,https://eqlwiki.com/Drake-hide_Leggings,5,,,,MAGIC ITEM
Wizard,Legs,Reanimation Haste II,Ishva Mas Leggings,https://eqlwiki.com/Ishva_Mas_Leggings,5,,,Classic Era,ATTUNABLE|EQUIPPED|LORE
Wizard,Neck,Affliction Efficiency II,White Gold Necklace,https://eqlwiki.com/White_Gold_Necklace,,,,,MAGIC ITEM
Wizard,Neck,Affliction Haste II,Chrysoberyl Talisman,https://eqlwiki.com/Chrysoberyl_Talisman,5,,20,,MAGIC ITEM|LORE ITEM
Wizard,Neck,Burning Affliction I,Allize Volew Medicine Bag,https://eqlwiki.com/Allize_Volew_Medicine_Bag,,,,,MAGIC ITEM|LORE ITEM
Wizard,Neck,Burning Affliction I,Aviak Charm,https://eqlwiki.com/Aviak_Charm,,,,,MAGIC ITEM|LORE ITEM|NO DROP
Wizard,Neck,Enhancement Haste I,Cape of Midnight Mist,https://eqlwiki.com/Cape_of_Midnight_Mist,2,,,Classic Era,MAGIC ITEM
Wizard,Neck,Extended Range I,An Elven Charm Necklace,https://eqlwiki.com/An_Elven_Charm_Necklace,,,,Classic Era,LORE ITEM
Wizard,Neck,Extended Range I,Elven Charm Necklace,https://eqlwiki.com/Elven_Charm_Necklace,,,,Classic Era,
Wizard,Neck,Extended Range I,Glowing Bone Collar,https://eqlwiki.com/Glowing_Bone_Collar,5,25,25,Classic Era,MAGIC ITEM|LORE ITEM
Wizard,Neck,Jedah's Conservation,Summoned: Jedah's Silver Choker,https://eqlwiki.com/Summoned:_Jedah's_Silver_Choker,5,10,10,,MAGIC ITEM|TEMPORARY|EQUIPPED|LORE
Wizard,Neck,Jedah's Greater Conservation,Summoned: Jedah's Golden Choker,https://eqlwiki.com/Summoned:_Jedah's_Golden_Choker,8,20,20,,MAGIC ITEM|TEMPORARY|EQUIPPED|LORE
Wizard,Neck,Jedah's Lesser Conservation,Summoned: Jedah's Brass Choker,https://eqlwiki.com/Summoned:_Jedah's_Brass_Choker,2,5,5,,MAGIC ITEM|TEMPORARY|EQUIPPED|LORE
Wizard,Neck,Jedah's Superior Conservation,Summoned: Jedah's Platinum Choker,https://eqlwiki.com/Summoned:_Jedah's_Platinum_Choker,8,20,20,Velious Era,MAGIC ITEM|TEMPORARY|EQUIPPED|LORE
Wizard,Neck,Mana Preservation II,Black Alloy Medallion,https://eqlwiki.com/Black_Alloy_Medallion,6,,,Classic Era,MAGIC ITEM
Wizard,Neck,Spell Haste I,Beaded Slime Necklace,https://eqlwiki.com/Beaded_Slime_Necklace,,,,,
Wizard,Primary,Brass Resonance 14,McVaxius` Horn of War,https://eqlwiki.com/McVaxius`_Horn_of_War,,,,,MAGIC ITEM|LORE ITEM
Wizard,Primary,Burning Affliction II,Black Tome with Silver Runes,https://eqlwiki.com/Black_Tome_with_Silver_Runes,,,30,Classic Era,MAGIC ITEM
Wizard,Primary,Improved Healing III,Idol of the Underking,https://eqlwiki.com/Idol_of_the_Underking,,20,20,Classic Era,MAGIC ITEM|LORE ITEM
Wizard,Primary,Percussion Resonance 11,Mistmoore Battle Drums,https://eqlwiki.com/Mistmoore_Battle_Drums,,,,,ATTUNEABLE|PLACEABLE
Wizard,Primary,Percussion Resonance 14,Selo`s Drums of the March,https://eqlwiki.com/Selo`s_Drums_of_the_March,,,,,MAGIC ITEM
Wizard,Primary,Reagent Conservation I,The Artist's Brush,https://eqlwiki.com/The_Artist's_Brush,,,10,,
Wizard,Primary,String Resonance 11,Gypsy Lute,https://eqlwiki.com/Gypsy_Lute,,,,,
Wizard,Primary,String Resonance 11,Lute of the Gypsy Princess,https://eqlwiki.com/Lute_of_the_Gypsy_Princess,,,,,ATTUNABLE|PLACEABLE
Wizard,Primary,Wind Resonance 10,Minotaur Horn,https://eqlwiki.com/Minotaur_Horn,,,,Classic Era,
Wizard,Range,Improved Healing III,Idol of the Underking,https://eqlwiki.com/Idol_of_the_Underking,,20,20,Classic Era,MAGIC ITEM|LORE ITEM
Wizard,Range,Reagent Conservation I,The Artist's Brush,https://eqlwiki.com/The_Artist's_Brush,,,10,,
Wizard,Secondary,Brass Resonance 14,McVaxius` Horn of War,https://eqlwiki.com/McVaxius`_Horn_of_War,,,,,MAGIC ITEM|LORE ITEM
Wizard,Secondary,Brass Resonance 8,Alluring Horn,https://eqlwiki.com/Alluring_Horn,,,,EpicQuests Era,MAGIC ITEM|LORE ITEM|NO DROP
Wizard,Secondary,Extended Enhancement III,Rokyls Channelling Crystal,https://eqlwiki.com/Rokyls_Channelling_Crystal,10,50,50,,MAGIC ITEM|LORE ITEM
